"band"	"frequency_hz"	"time_s"	"mean_temperature_slope_db_per_c"	"n_subjects"
"gamma_mid_clean"	52	2.6500000000000004	-0.07295337960842317	14
"gamma_mid_clean"	52	2.7	-0.025481107172052826	14
"gamma_mid_clean"	52	2.75	-0.005239989028669317	14
"gamma_mid_clean"	52	2.8000000000000007	0.07373257764184395	14
"gamma_mid_clean"	52	2.8500000000000005	0.05926528601626723	14
"gamma_mid_clean"	52	2.9000000000000004	0.00623598200110998	14
"gamma_mid_clean"	52	2.95	0.0445158256106203	14
"gamma_mid_clean"	52	3	-0.03784286080644628	14
"gamma_mid_clean"	52	3.0500000000000007	-0.1389663065154837	14
"gamma_mid_clean"	52	3.0999999999999996	-0.06567570249154746	14
"gamma_mid_clean"	52	3.1500000000000004	0.006711164330078464	14
"gamma_mid_clean"	52	3.200000000000001	0.06060765322567631	14
"gamma_mid_clean"	52	3.25	-0.06626246236623591	14
"gamma_mid_clean"	52	3.3000000000000007	0.04868624034150435	14
"gamma_mid_clean"	52	3.3499999999999996	0.1295129735661059	14
"gamma_mid_clean"	52	3.4000000000000004	-0.031055604789535927	14
"gamma_mid_clean"	52	3.450000000000001	0.0396444561224021	14
"gamma_mid_clean"	52	3.5	-0.016907571099608536	14
"gamma_mid_clean"	52	3.5500000000000007	-0.006184288512996359	14
"gamma_mid_clean"	52	3.5999999999999996	-0.14049020977617518	14
"gamma_mid_clean"	52	3.6500000000000004	-0.03310597933852737	14
"gamma_mid_clean"	52	3.700000000000001	0.04381828644201445	14
"gamma_mid_clean"	52	3.75	-0.043266795290737216	14
"gamma_mid_clean"	52	3.8000000000000007	0.06606059122128372	14
"gamma_mid_clean"	52	3.8499999999999996	0.05567192181568149	14
"gamma_mid_clean"	52	3.9000000000000004	0.04672639725281273	14
"gamma_mid_clean"	52	3.950000000000001	-0.047440715956016524	14
"gamma_mid_clean"	52	4	-0.014985506997646498	14
"gamma_mid_clean"	52	4.050000000000001	0.12838708520822203	14
"gamma_mid_clean"	52	4.1	-0.024321867564148534	14
"gamma_mid_clean"	52	4.15	-0.0012609359615579352	14
"gamma_mid_clean"	52	4.200000000000001	-0.009106654124602338	14
"gamma_mid_clean"	52	4.25	0.024232088216060536	14
"gamma_mid_clean"	52	4.300000000000001	-0.0241519503071765	14
"gamma_mid_clean"	52	4.35	0.03899707372594223	14
"gamma_mid_clean"	52	4.4	0.09730701897656432	14
"gamma_mid_clean"	52	4.450000000000001	0.13797192677821765	14
"gamma_mid_clean"	52	4.5	0.03289969230009246	14
"gamma_mid_clean"	52	4.550000000000001	0.046218445794676336	14
"gamma_mid_clean"	52	4.600000000000001	-0.0010549198877540364	14
"gamma_mid_clean"	52	4.65	0.009327121623151649	14
"gamma_mid_clean"	52	4.700000000000001	0.04715835736991147	14
"gamma_mid_clean"	52	4.75	-0.013262752256764074	14
"gamma_mid_clean"	52	4.800000000000001	0.0645551356098697	14
"gamma_mid_clean"	52	4.850000000000001	-0.018493926976299757	14
"gamma_mid_clean"	52	4.9	0.017275404275158435	14
"gamma_mid_clean"	52	4.950000000000001	0.039115444073031545	14
"gamma_mid_clean"	52	5	0.005349202570645632	14
"gamma_mid_clean"	52	5.050000000000001	0.03975547893810146	14
"gamma_mid_clean"	52	5.100000000000001	0.14052860951725923	14
"gamma_mid_clean"	52	5.15	0.022691777828596608	14
"gamma_mid_clean"	52	5.200000000000001	-0.00232243279340087	14
"gamma_mid_clean"	52	5.25	0.04152190573735059	14
"gamma_mid_clean"	52	5.300000000000001	0.0851355438849288	14
"gamma_mid_clean"	52	5.350000000000001	0.1084500928374453	14
"gamma_mid_clean"	52	5.4	0.11036794005292114	14
"gamma_mid_clean"	52	5.450000000000001	0.016678179966565548	14
"gamma_mid_clean"	52	5.5	0.08037879790879769	14
"gamma_mid_clean"	52	5.550000000000001	0.03813619199153149	14
"gamma_mid_clean"	52	5.600000000000001	0.016792420255595197	14
"gamma_mid_clean"	52	5.65	0.021033504732724168	14
"gamma_mid_clean"	52	5.700000000000001	0.015518601771947176	14
"gamma_mid_clean"	52	5.75	0.00880215423391593	14
"gamma_mid_clean"	52	5.800000000000001	0.06338484483154591	14
"gamma_mid_clean"	52	5.850000000000001	0.06910234104443998	14
"gamma_mid_clean"	52	5.9	0.019521319107737238	14
"gamma_mid_clean"	52	5.950000000000001	0.09212681465685109	14
"gamma_mid_clean"	52	6	0.053603035950018495	14
"gamma_mid_clean"	52	6.050000000000001	0.03485180511117253	14
"gamma_mid_clean"	52	6.100000000000001	0.03251211647963453	14
"gamma_mid_clean"	52	6.15	-0.016379610429167208	14
"gamma_mid_clean"	52	6.200000000000001	0.007952668340704395	14
"gamma_mid_clean"	52	6.25	0.035680125871536086	14
"gamma_mid_clean"	52	6.300000000000001	0.10231537252650257	14
"gamma_mid_clean"	52	6.350000000000001	0.17348924664964452	14
"gamma_mid_clean"	52	6.4	0.13592836408119752	14
"gamma_mid_clean"	52	6.450000000000001	0.05531468521442139	14
"gamma_mid_clean"	52	6.5	-0.017173904037176346	14
"gamma_mid_clean"	52	6.550000000000001	0.056494778918830535	14
"gamma_mid_clean"	52	6.600000000000001	0.08605895244894994	14
"gamma_mid_clean"	52	6.65	0.08757920310958522	14
"gamma_mid_clean"	52	6.700000000000001	0.0811842369700545	14
"gamma_mid_clean"	52	6.75	0.10606276947968575	14
"gamma_mid_clean"	52	6.800000000000001	-0.055596758754858776	14
"gamma_mid_clean"	52	6.850000000000001	0.07869537974142096	14
"gamma_mid_clean"	52	6.9	0.06471946349885627	14
"gamma_mid_clean"	52	6.950000000000001	0.012129157597144852	14
"gamma_mid_clean"	52	7	0.056126584791875045	14
"gamma_mid_clean"	52	7.050000000000001	0.1137178097726925	14
"gamma_mid_clean"	52	7.100000000000001	0.06624326426868478	14
"gamma_mid_clean"	52	7.15	0.108487802289817	14
"gamma_mid_clean"	52	7.200000000000001	0.12492659744736788	14
"gamma_mid_clean"	52	7.25	-0.030268638031457885	14
"gamma_mid_clean"	52	7.300000000000001	0.19286387110775907	14
"gamma_mid_clean"	52	7.350000000000001	0.06321479266499071	14
"gamma_mid_clean"	52	7.4	0.08022483396061765	14
"gamma_mid_clean"	52	7.450000000000001	0.1466498558978247	14
"gamma_mid_clean"	52	7.5	0.26700745272798926	14
"gamma_mid_clean"	52	7.550000000000001	0.07200656916252246	14
"gamma_mid_clean"	52	7.600000000000001	0.13407115599366848	14
"gamma_mid_clean"	52	7.65	0.14932911568226337	14
"gamma_mid_clean"	52	7.700000000000001	0.07640640081753054	14
"gamma_mid_clean"	52	7.75	0.10356890111105513	14
"gamma_mid_clean"	52	7.800000000000001	0.11350842689839705	14
"gamma_mid_clean"	52	7.850000000000001	0.1326680512858663	14
"gamma_mid_clean"	52	7.9	0.11245189320652549	14
"gamma_mid_clean"	52	7.950000000000001	0.17063737189621705	14
"gamma_mid_clean"	52	8	0.1851542066508138	14
"gamma_mid_clean"	52	8.05	0.012147144579885196	14
"gamma_mid_clean"	52	8.100000000000001	0.11282212880871376	14
"gamma_mid_clean"	52	8.15	0.14842823415322384	14
"gamma_mid_clean"	52	8.200000000000001	0.13707979664573555	14
"gamma_mid_clean"	52	8.25	0.16263748982042955	14
"gamma_mid_clean"	52	8.3	0.1762001317843269	14
"gamma_mid_clean"	52	8.350000000000001	0.1203466342428833	14
"gamma_mid_clean"	52	8.4	0.1804488419227144	14
"gamma_mid_clean"	52	8.450000000000001	0.1485467565796482	14
"gamma_mid_clean"	52	8.5	0.13093447674074699	14
"gamma_mid_clean"	52	8.55	0.18775154798317106	14
"gamma_mid_clean"	52	8.600000000000001	0.22448712077272973	14
"gamma_mid_clean"	52	8.65	0.14891886842394347	14
"gamma_mid_clean"	52	8.700000000000001	0.1428716409408061	14
"gamma_mid_clean"	52	8.75	0.11882300861446406	14
"gamma_mid_clean"	52	8.8	0.14764369880818382	14
"gamma_mid_clean"	52	8.850000000000001	0.1611257345837255	14
"gamma_mid_clean"	52	8.9	0.07718090987312277	14
"gamma_mid_clean"	52	8.950000000000001	0.021718961211240343	14
"gamma_mid_clean"	52	9	0.13277266271839663	14
"gamma_mid_clean"	52	9.05	0.07170741647478497	14
"gamma_mid_clean"	52	9.100000000000001	0.034616959742026686	14
"gamma_mid_clean"	52	9.15	0.18403098194623976	14
"gamma_mid_clean"	52	9.200000000000001	0.15151792362638364	14
"gamma_mid_clean"	52	9.25	0.10600637101432153	14
"gamma_mid_clean"	52	9.3	0.1116594166767482	14
"gamma_mid_clean"	52	9.350000000000001	0.09036060573001999	14
"gamma_mid_clean"	52	9.4	0.13217507960167033	14
"gamma_mid_clean"	52	9.450000000000001	0.17337552736860032	14
"gamma_mid_clean"	52	9.5	0.1718951231351213	14
"gamma_mid_clean"	52	9.55	0.1539873847905207	14
"gamma_mid_clean"	52	9.600000000000001	0.10882763071775346	14
"gamma_mid_clean"	52	9.65	0.17180503210212827	14
"gamma_mid_clean"	52	9.700000000000001	0.1258145461253648	14
"gamma_mid_clean"	52	9.75	0.17338039982388467	14
"gamma_mid_clean"	52	9.8	0.12841629476632768	14
"gamma_mid_clean"	52	9.850000000000001	0.021359686237525825	14
"gamma_mid_clean"	52	9.9	0.04493290142003599	14
"gamma_mid_clean"	52	9.950000000000001	0.15314187039975774	14
"gamma_mid_clean"	52	10	0.0980291717047178	14
"gamma_mid_clean"	52	10.05	0.1061652621034694	14
"gamma_mid_clean"	52	10.100000000000001	0.15198962696930432	14
"gamma_mid_clean"	52	10.15	0.16133287786297948	14
"gamma_mid_clean"	52	10.200000000000001	0.07990439285947873	14
"gamma_mid_clean"	52	10.25	0.017281284194828526	14
"gamma_mid_clean"	52	10.3	0.1352094462333785	14
"gamma_mid_clean"	52	10.350000000000001	0.1313924935309582	14
"gamma_mid_clean"	52	10.4	0.17727775216396324	14
"gamma_mid_clean"	52	10.450000000000001	0.18379646275299827	14
"gamma_mid_clean"	52	10.5	0.21875068617807822	14
"gamma_mid_clean"	52	10.55	0.12314750084087454	14
"gamma_mid_clean"	52	10.600000000000001	0.01820201095264686	14
"gamma_mid_clean"	52	10.65	0.18279465845693013	14
"gamma_mid_clean"	52	10.700000000000001	0.22150760904987152	14
"gamma_mid_clean"	52	10.75	0.1416527942994216	14
"gamma_mid_clean"	52	10.8	0.13920509960947267	14
"gamma_mid_clean"	52	10.850000000000001	0.15081169217336246	14
"gamma_mid_clean"	52	10.9	0.09755114980412431	14
"gamma_mid_clean"	52	10.950000000000001	0.1683841458721226	14
"gamma_mid_clean"	52	11	0.08737939523466608	14
"gamma_mid_clean"	52	11.05	0.14958833381287362	14
"gamma_mid_clean"	52	11.100000000000001	0.09657517946994386	14
"gamma_mid_clean"	52	11.150000000000002	0.08022460116021095	14
"gamma_mid_clean"	52	11.2	0.12327398925452163	14
"gamma_mid_clean"	52	11.25	0.05186972010511879	14
"gamma_mid_clean"	52	11.3	0.14351584985254595	14
"gamma_mid_clean"	52	11.350000000000001	0.07704465775687887	14
"gamma_mid_clean"	52	11.400000000000002	0.023739554244779453	14
"gamma_mid_clean"	52	11.45	0.1692969102930879	14
"gamma_mid_clean"	52	11.5	0.1340189707683395	14
"gamma_mid_clean"	52	11.55	0.10235062053411391	14
"gamma_mid_clean"	52	11.600000000000001	0.20077019077863698	14
"gamma_mid_clean"	52	11.650000000000002	0.18754771462839323	14
"gamma_mid_clean"	52	11.7	0.09872778811049118	14
"gamma_mid_clean"	52	11.75	0.1260570123047318	14
"gamma_mid_clean"	52	11.8	0.06281869172866258	14
"gamma_mid_clean"	52	11.850000000000001	0.027196357399312886	14
"gamma_mid_clean"	52	11.900000000000002	0.13683560577109646	14
"gamma_mid_clean"	52	11.95	0.1088734552184102	14
"gamma_mid_clean"	52	12	0.11804906940434813	14
"gamma_mid_clean"	52	12.05	0.012815593535566999	14
"gamma_mid_clean"	52	12.100000000000001	-0.07380525744404667	14
"gamma_mid_clean"	52	12.150000000000002	0.1402717393096674	14
"gamma_mid_clean"	52	12.2	0.10800331004694728	14
"gamma_mid_clean"	52	12.25	-0.01755028805704192	14
"gamma_mid_clean"	52	12.3	0.07802166408224324	14
"gamma_mid_clean"	52	12.350000000000001	0.03768930979328169	14
"gamma_mid_clean"	52	12.400000000000002	0.010730285416504367	14
"gamma_mid_clean"	52	12.45	0.09743481765921355	14
"gamma_mid_clean"	52	12.5	0.12990003431782668	14
"gamma_mid_clean"	52	12.55	0.12578789922809827	14
"gamma_mid_clean"	52	12.600000000000001	0.12888042698523178	14
"gamma_mid_clean"	52	12.650000000000002	0.07356976656562218	14
"gamma_mid_clean"	52	12.7	-0.014563761107748366	14
"gamma_mid_clean"	52	12.75	0.042598973823386864	14
"gamma_mid_clean"	52	12.8	0.06446038204682605	14
"gamma_mid_clean"	52	12.850000000000001	0.14219170149461138	14
"gamma_mid_clean"	52	12.900000000000002	0.13986512594557243	14
"gamma_mid_clean"	52	12.95	0.0752042218177167	14
"gamma_mid_clean"	52	13	0.11974677702167083	14
"gamma_mid_clean"	52	13.05	0.0100360063524226	14
"gamma_mid_clean"	52	13.100000000000001	0.08408017121208086	14
"gamma_mid_clean"	52	13.150000000000002	0.17842539348224376	14
"gamma_mid_clean"	52	13.2	0.15443649254470412	14
"gamma_mid_clean"	52	13.25	0.10903850984676423	14
"gamma_mid_clean"	52	13.3	0.06094711968070201	14
"gamma_mid_clean"	52	13.350000000000001	0.08039560365120509	14
"gamma_mid_clean"	52	13.400000000000002	0.07237572898934379	14
"gamma_mid_clean"	52	13.45	0.08182526893115254	14
"gamma_mid_clean"	52	13.5	0.09237127060849239	14
"gamma_mid_clean"	52	13.55	0.06329268343351228	14
"gamma_mid_clean"	52	13.600000000000001	0.07664439542683645	14
"gamma_mid_clean"	52	13.650000000000002	0.11312772521838908	14
"gamma_mid_clean"	52	13.7	0.06851001157391713	14
"gamma_mid_clean"	52	13.75	0.12318771488146606	14
"gamma_mid_clean"	52	13.8	0.042542862096507	14
"gamma_mid_clean"	52	13.850000000000001	0.1601637844602633	14
"gamma_mid_clean"	52	13.900000000000002	0.07386590136980904	14
"gamma_mid_clean"	52	13.95	0.013214948211389228	14
"gamma_mid_clean"	52	14	0.03527505256557067	14
"gamma_mid_clean"	52	14.05	0.053048267216620544	14
"gamma_mid_clean"	52	14.100000000000001	0.15086705891355895	14
"gamma_mid_clean"	52	14.150000000000002	0.09372404211036675	14
"gamma_mid_clean"	52	14.200000000000003	0.1313726057469001	14
"gamma_mid_clean"	52	14.25	0.035608199308878645	14
"gamma_mid_clean"	52	14.3	-0.013205628120445881	14
"gamma_mid_clean"	52	14.350000000000001	-0.022696626349442705	14
"gamma_mid_clean"	52	14.400000000000002	0.03890130936071861	14
"gamma_mid_clean"	52	14.450000000000003	0.06573780020226414	14
"gamma_mid_clean"	52	14.5	-0.00017544296040986954	14
"gamma_mid_clean"	53	-5	-0.03437978914573546	14
"gamma_mid_clean"	53	-4.95	-0.036971166246046294	14
"gamma_mid_clean"	53	-4.9	0.08167921094581995	14
"gamma_mid_clean"	53	-4.85	-0.07085803626829226	14
"gamma_mid_clean"	53	-4.8	-0.04798005643806238	14
"gamma_mid_clean"	53	-4.75	-0.06331138156157631	14
"gamma_mid_clean"	53	-4.7	-0.06779321478805347	14
"gamma_mid_clean"	53	-4.65	-0.03340242027680596	14
"gamma_mid_clean"	53	-4.6	0.010806107973509348	14
"gamma_mid_clean"	53	-4.55	0.0966468439709767	14
"gamma_mid_clean"	53	-4.5	0.017792697699212563	14
"gamma_mid_clean"	53	-4.45	0.02154444534045202	14
"gamma_mid_clean"	53	-4.4	-0.032957995358668786	14
"gamma_mid_clean"	53	-4.35	0.023235072845008958	14
"gamma_mid_clean"	53	-4.3	-0.06057609223654291	14
"gamma_mid_clean"	53	-4.25	-0.008490011205196574	14
"gamma_mid_clean"	53	-4.2	0.05264208311866945	14
"gamma_mid_clean"	53	-4.15	0.017900755713355147	14
"gamma_mid_clean"	53	-4.1	-0.10871868542263838	14
"gamma_mid_clean"	53	-4.05	0.019941546012022502	14
"gamma_mid_clean"	53	-4	0.0016159399342015155	14
"gamma_mid_clean"	53	-3.95	0.06579010364485129	14
"gamma_mid_clean"	53	-3.9	-0.07300783546583907	14
"gamma_mid_clean"	53	-3.8499999999999996	0.0524220566729382	14
"gamma_mid_clean"	53	-3.8	0.07003872915018251	14
"gamma_mid_clean"	53	-3.75	-0.03171781886334456	14
"gamma_mid_clean"	53	-3.7	-0.002306362782072232	14
"gamma_mid_clean"	53	-3.65	0.07242435424587369	14
"gamma_mid_clean"	53	-3.5999999999999996	-0.029641014648288302	14
"gamma_mid_clean"	53	-3.55	0.008474851313913859	14
"gamma_mid_clean"	53	-3.5	0.013569808906255688	14
"gamma_mid_clean"	53	-3.45	-0.014931102861142862	14
"gamma_mid_clean"	53	-3.4	-0.015441108304829242	14
"gamma_mid_clean"	53	-3.3499999999999996	0.014543763886415805	14
"gamma_mid_clean"	53	-3.3	0.04205834970791838	14
"gamma_mid_clean"	53	-3.25	-0.010760181937984658	14
"gamma_mid_clean"	53	-3.2	-0.03668515911522043	14
"gamma_mid_clean"	53	-3.15	-0.04669353951691191	14
"gamma_mid_clean"	53	-3.0999999999999996	0.011215283958478844	14
"gamma_mid_clean"	53	-3.05	0.04371075705964526	14
"gamma_mid_clean"	53	-3	0.045811051019188774	14
"gamma_mid_clean"	53	-2.9499999999999997	-0.04129621168717678	14
"gamma_mid_clean"	53	-2.9	-0.048534436441223495	14
"gamma_mid_clean"	53	-2.85	-0.008004134868719702	14
"gamma_mid_clean"	53	-2.8	-0.010742590797054434	14
"gamma_mid_clean"	53	-2.75	0.036625287280099776	14
"gamma_mid_clean"	53	-2.6999999999999997	-0.028131361243908557	14
"gamma_mid_clean"	53	-2.65	-0.040928663157038976	14
"gamma_mid_clean"	53	-2.5999999999999996	0.008314697336565948	14
"gamma_mid_clean"	53	-2.55	0.006704341214196464	14
"gamma_mid_clean"	53	-2.5	-0.0020805712523581	14
"gamma_mid_clean"	53	-2.4499999999999997	-0.020063761018427828	14
"gamma_mid_clean"	53	-2.4	0.03769600437290198	14
"gamma_mid_clean"	53	-2.3499999999999996	-0.058327520949976806	14
"gamma_mid_clean"	53	-2.3	-0.06565676823767269	14
"gamma_mid_clean"	53	-2.25	-0.042853856428128265	14
"gamma_mid_clean"	53	-2.1999999999999997	0.09133007883910935	14
"gamma_mid_clean"	53	-2.15	-0.023273000152065237	14
"gamma_mid_clean"	53	-2.0999999999999996	0.04341123030489729	14
"gamma_mid_clean"	53	-2.05	0.02775597452783388	14
"gamma_mid_clean"	53	-2	0.06937449982310753	14
"gamma_mid_clean"	53	-1.9499999999999997	-0.06545559105583067	14
"gamma_mid_clean"	53	-1.9	-0.10226848315826396	14
"gamma_mid_clean"	53	-1.8499999999999996	0.05490599852378545	14
"gamma_mid_clean"	53	-1.7999999999999998	0.007468462649949875	14
"gamma_mid_clean"	53	-1.75	-0.028929383251819263	14
"gamma_mid_clean"	53	-1.6999999999999997	0.06484582210828362	14
"gamma_mid_clean"	53	-1.65	-0.008095917356270868	14
"gamma_mid_clean"	53	-1.5999999999999996	-0.022499353269377215	14
"gamma_mid_clean"	53	-1.5499999999999998	-0.041909603666107985	14
"gamma_mid_clean"	53	-1.5	0.044279690132910964	14
"gamma_mid_clean"	53	-1.4499999999999997	0.0152308075792959	14
"gamma_mid_clean"	53	-1.4	-0.028300202071217587	14
"gamma_mid_clean"	53	-1.3499999999999996	0.07840997585935032	14
"gamma_mid_clean"	53	-1.2999999999999998	0.029840673601381353	14
"gamma_mid_clean"	53	-1.25	-0.097181273336625	14
"gamma_mid_clean"	53	-1.1999999999999997	-0.06422824261056768	14
"gamma_mid_clean"	53	-1.15	0.08281687445178154	14
"gamma_mid_clean"	53	-1.0999999999999996	0.04133203781381293	14
"gamma_mid_clean"	53	-1.0499999999999998	0.027042885780934955	14
"gamma_mid_clean"	53	-1	0.032584179453816434	14
"gamma_mid_clean"	53	-0.9500000000000002	0.051821197779981454	14
"gamma_mid_clean"	53	-0.8999999999999995	0.01224020362297053	14
"gamma_mid_clean"	53	-0.8499999999999996	0.08003766332378529	14
"gamma_mid_clean"	53	-0.7999999999999998	0.06044953830071852	14
"gamma_mid_clean"	53	-0.75	0.050186131070394754	14
"gamma_mid_clean"	53	-0.7000000000000002	-0.05336454295844607	14
"gamma_mid_clean"	53	-0.6499999999999995	-0.021291288116363473	14
"gamma_mid_clean"	53	-0.5999999999999996	0.08625160654799151	14
"gamma_mid_clean"	53	-0.5499999999999998	-0.004060312844735853	14
"gamma_mid_clean"	53	-0.5	0.0022557591709193203	14
"gamma_mid_clean"	53	-0.4500000000000002	0.030488619254101238	14
"gamma_mid_clean"	53	-0.39999999999999947	-0.007009857340368746	14
"gamma_mid_clean"	53	-0.34999999999999964	-0.07138920185527935	14
"gamma_mid_clean"	53	-0.2999999999999998	0.03814994257188279	14
"gamma_mid_clean"	53	-0.25	-0.00020712046729823693	14
"gamma_mid_clean"	53	-0.1999999999999993	0.007550266469024962	14
"gamma_mid_clean"	53	-0.14999999999999947	-0.02596503462131828	14
"gamma_mid_clean"	53	-0.09999999999999964	0.0231540022878238	14
"gamma_mid_clean"	53	-0.04999999999999982	0.035297139694793436	14
"gamma_mid_clean"	53	0	0.020541074995150392	14
"gamma_mid_clean"	53	0.05000000000000071	0.09571264695641843	14
"gamma_mid_clean"	53	0.10000000000000053	0.19034137729447004	14
"gamma_mid_clean"	53	0.15000000000000036	0.042811704994279616	14
"gamma_mid_clean"	53	0.20000000000000018	-0.06232491527362603	14
"gamma_mid_clean"	53	0.25	-0.04708971220052212	14
"gamma_mid_clean"	53	0.3000000000000007	0.06310162519461773	14
"gamma_mid_clean"	53	0.35000000000000053	0.011368483234998752	14
"gamma_mid_clean"	53	0.40000000000000036	-0.020371837729704103	14
"gamma_mid_clean"	53	0.4500000000000002	0.024308616339375384	14
"gamma_mid_clean"	53	0.5	0.03491639787915351	14
"gamma_mid_clean"	53	0.5500000000000007	-0.07232402799505944	14
"gamma_mid_clean"	53	0.6000000000000005	0.017013032695356055	14
"gamma_mid_clean"	53	0.6500000000000004	-0.0031160031404850303	14
"gamma_mid_clean"	53	0.7000000000000002	0.07203190177989112	14
"gamma_mid_clean"	53	0.75	0.04708290228729333	14
"gamma_mid_clean"	53	0.8000000000000007	-0.028359329635851093	14
"gamma_mid_clean"	53	0.8500000000000005	-0.0018018345525079528	14
"gamma_mid_clean"	53	0.9000000000000004	-0.08352214609965945	14
"gamma_mid_clean"	53	0.9500000000000002	-0.003889529760384972	14
"gamma_mid_clean"	53	1	0.03608707351453836	14
"gamma_mid_clean"	53	1.0500000000000007	-0.028000118974205516	14
"gamma_mid_clean"	53	1.1000000000000005	-0.12002949126571623	14
"gamma_mid_clean"	53	1.1500000000000004	-0.02139644384087248	14
"gamma_mid_clean"	53	1.2000000000000002	0.051040316084204916	14
"gamma_mid_clean"	53	1.25	0.0036615534075222144	14
"gamma_mid_clean"	53	1.3000000000000007	0.034275536217158654	14
"gamma_mid_clean"	53	1.3500000000000005	0.020257362964994648	14
"gamma_mid_clean"	53	1.4000000000000004	-0.0325868584519186	14
"gamma_mid_clean"	53	1.4500000000000002	-0.032142772887301954	14
"gamma_mid_clean"	53	1.5	-0.07244919736510058	14
"gamma_mid_clean"	53	1.5500000000000007	0.08912581538485416	14
"gamma_mid_clean"	53	1.6000000000000005	-0.08822155214158323	14
"gamma_mid_clean"	53	1.6500000000000004	-0.11568550930376932	14
"gamma_mid_clean"	53	1.7000000000000002	0.052940842548798946	14
"gamma_mid_clean"	53	1.75	0.02440365596566437	14
"gamma_mid_clean"	53	1.8000000000000007	-0.07500829162974634	14
"gamma_mid_clean"	53	1.8500000000000005	0.04352013697103372	14
"gamma_mid_clean"	53	1.9000000000000004	0.02417606045007304	14
"gamma_mid_clean"	53	1.9500000000000002	0.010113934011938396	14
"gamma_mid_clean"	53	2	0.013919768354993204	14
"gamma_mid_clean"	53	2.0500000000000007	-0.003731257409012455	14
"gamma_mid_clean"	53	2.1000000000000005	0.00705587162497926	14
"gamma_mid_clean"	53	2.1500000000000004	0.00010588281002511999	14
"gamma_mid_clean"	53	2.2	-0.07889775135514192	14
"gamma_mid_clean"	53	2.25	-0.002339126591219833	14
"gamma_mid_clean"	53	2.3000000000000007	-0.013499429417926737	14
"gamma_mid_clean"	53	2.3500000000000005	-0.04634365397933011	14
"gamma_mid_clean"	53	2.4000000000000004	0.00011143167575126955	14
"gamma_mid_clean"	53	2.45	0.0762378528611811	14
"gamma_mid_clean"	53	2.5	-0.04933857754217081	14
"gamma_mid_clean"	53	2.5500000000000007	-0.073515462033261	14
"gamma_mid_clean"	53	2.6000000000000005	0.0676720926373899	14
"gamma_mid_clean"	53	2.6500000000000004	-0.06415565057796778	14
"gamma_mid_clean"	53	2.7	-0.006473526131458328	14
"gamma_mid_clean"	53	2.75	-0.0043243094815794015	14
"gamma_mid_clean"	53	2.8000000000000007	0.08763608956053012	14
"gamma_mid_clean"	53	2.8500000000000005	0.05996473780245799	14
"gamma_mid_clean"	53	2.9000000000000004	0.008309218796788028	14
"gamma_mid_clean"	53	2.95	0.037133211065776495	14
"gamma_mid_clean"	53	3	-0.04974557341547691	14
"gamma_mid_clean"	53	3.0500000000000007	-0.1603616145655597	14
"gamma_mid_clean"	53	3.0999999999999996	-0.05358314267471132	14
"gamma_mid_clean"	53	3.1500000000000004	0.011594560629238622	14
"gamma_mid_clean"	53	3.200000000000001	0.06518990569286116	14
"gamma_mid_clean"	53	3.25	-0.06298009575278551	14
"gamma_mid_clean"	53	3.3000000000000007	0.05476339682024072	14
"gamma_mid_clean"	53	3.3499999999999996	0.11318414613814727	14
"gamma_mid_clean"	53	3.4000000000000004	0.0011144861860926333	14
"gamma_mid_clean"	53	3.450000000000001	0.042643510318796075	14
"gamma_mid_clean"	53	3.5	-0.014195224122723473	14
"gamma_mid_clean"	53	3.5500000000000007	0.005008066766282733	14
"gamma_mid_clean"	53	3.5999999999999996	-0.13662948159142443	14
"gamma_mid_clean"	53	3.6500000000000004	-0.034368815579038245	14
"gamma_mid_clean"	53	3.700000000000001	0.020272471612573045	14
"gamma_mid_clean"	53	3.75	-0.04757004563388754	14
"gamma_mid_clean"	53	3.8000000000000007	0.04811418852344306	14
"gamma_mid_clean"	53	3.8499999999999996	0.05806189616592912	14
"gamma_mid_clean"	53	3.9000000000000004	0.044372280912848124	14
"gamma_mid_clean"	53	3.950000000000001	-0.04951510758902631	14
"gamma_mid_clean"	53	4	-0.0169363647982747	14
"gamma_mid_clean"	53	4.050000000000001	0.12790034893500438	14
"gamma_mid_clean"	53	4.1	0.0018490716592646863	14
"gamma_mid_clean"	53	4.15	-0.0025994361573328287	14
"gamma_mid_clean"	53	4.200000000000001	-0.013140972350732433	14
"gamma_mid_clean"	53	4.25	0.023135506662565315	14
"gamma_mid_clean"	53	4.300000000000001	-0.011404062416634358	14
"gamma_mid_clean"	53	4.35	0.03483613041345094	14
"gamma_mid_clean"	53	4.4	0.11135163406844892	14
"gamma_mid_clean"	53	4.450000000000001	0.13748180169816973	14
"gamma_mid_clean"	53	4.5	0.052660969424227745	14
"gamma_mid_clean"	53	4.550000000000001	0.04807453884956089	14
"gamma_mid_clean"	53	4.600000000000001	-0.0016843385945060233	14
"gamma_mid_clean"	53	4.65	0.011241714532266375	14
"gamma_mid_clean"	53	4.700000000000001	0.024464407576313203	14
"gamma_mid_clean"	53	4.75	-0.01450066438441129	14
"gamma_mid_clean"	53	4.800000000000001	0.06375179168088323	14
"gamma_mid_clean"	53	4.850000000000001	-0.02674742163318754	14
"gamma_mid_clean"	53	4.9	0.016597161088359694	14
"gamma_mid_clean"	53	4.950000000000001	0.035970703016959114	14
"gamma_mid_clean"	53	5	0.02455976709908213	14
